name,country,subcountry,geonameid,city_name,country_name,latitude,longitude,population,has_bike_sharing,climate_zone,region,data_source,city_size
Lubalo,Angola,Luanda Norte,2240416,Lubalo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Luanda,Angola,Luanda,2240449,Luanda,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cunda diá Baze,Angola,Malanje,2240686,Cunda diá Baze,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Golungo Alto,Angola,Cuanza Norte,2240975,Golungo Alto,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dondo,Angola,Cuanza Norte,2241371,Dondo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cuímba,Angola,Zaire,2241623,Cuímba,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cuilo,Angola,Luanda Norte,2241635,Cuilo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cuango-Luzamba,Angola,Luanda Norte,2241668,Cuango-Luzamba,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Caxito,Angola,Bengo,2242001,Caxito,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cangandala,Angola,Malanje,2242584,Cangandala,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Camabatela,Angola,Cuanza Norte,2242885,Camabatela,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cacuso,Angola,Malanje,2243127,Cacuso,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cabinda,Angola,Cabinda,2243271,Cabinda,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Buco Zau,Angola,Cabinda,2243458,Buco Zau,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Belize,Angola,Cabinda,2243646,Belize,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Barra do Dande,Angola,Bengo,2243677,Barra do Dande,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bailundo,Angola,Malanje,2243866,Bailundo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gama,Angola,Bengo,2591933,Gama,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Xangongo,Angola,Cunene,3345492,Xangongo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Alto Hama,Angola,Huambo,3345495,Alto Hama,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Virei,Angola,Namibe,3345517,Virei,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ucuma,Angola,Huambo,3345668,Ucuma,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ucu Seles,Angola,Kwanza Sul,3345669,Ucu Seles,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Tômbua,Angola,Namibe,3345790,Tômbua,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Sumbe,Angola,Kwanza Sul,3346015,Sumbe,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Quipungo,Angola,Huila,3346497,Quipungo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Quibala,Angola,Kwanza Sul,3346598,Quibala,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Porto Amboim,Angola,Kwanza Sul,3346661,Porto Amboim,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ondjiva,Angola,Cunene,3346821,Ondjiva,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Nharêa,Angola,Bie,3346942,Nharêa,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Mossamedes,Angola,Namibe,3347019,Mossamedes,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Mungo,Angola,Huambo,3347111,Mungo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Menongue,Angola,Cuando Cobango,3347353,Menongue,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Matala,Angola,Huila,3347424,Matala,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Luquembo,Angola,Malanje,3347615,Luquembo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Luena,Angola,Moxico,3347719,Luena,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Lubango,Angola,Huila,3347762,Lubango,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Longonjo,Angola,Huambo,3347853,Longonjo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Londuimbali,Angola,Huambo,3347880,Londuimbali,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Lobito,Angola,Benguela,3347939,Lobito,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cuíto,Angola,Bie,3348078,Cuíto,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Catchiungo,Angola,Huambo,3348094,Catchiungo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Huambo,Angola,Huambo,3348313,Huambo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ganda,Angola,Benguela,3348581,Ganda,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gabela,Angola,Kwanza Sul,3348613,Gabela,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dombe Grande,Angola,Benguela,3348896,Dombe Grande,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cuemba,Angola,Bie,3349181,Cuemba,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cubal,Angola,Benguela,3349229,Cubal,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Conda,Angola,Kwanza Sul,3349324,Conda,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chitembo,Angola,Bie,3349515,Chitembo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chinguar,Angola,Bie,3349723,Chinguar,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cela,Angola,Kwanza Sul,3350123,Cela,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Catumbela,Angola,Benguela,3350246,Catumbela,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Catabola,Angola,Bie,3350372,Catabola,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Capunda,Angola,Kwanza Sul,3350550,Capunda,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Camucuio,Angola,Namibe,3350867,Camucuio,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cambundi Catembo,Angola,Malanje,3350917,Cambundi Catembo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Camacupa,Angola,Bie,3351014,Camacupa,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Caluquembe,Angola,Huila,3351023,Caluquembe,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Calulo,Angola,Kwanza Sul,3351064,Calulo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Caála,Angola,Huambo,3351500,Caála,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bocoio,Angola,Benguela,3351599,Bocoio,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Benguela,Angola,Benguela,3351663,Benguela,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Balombo,Angola,Benguela,3351764,Balombo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Baía Farta,Angola,Benguela,3351786,Baía Farta,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Andulo,Angola,Bie,3351884,Andulo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cambundi,Angola,Malanje,7745410,Cambundi,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cafunfo,Angola,Luanda Norte,7768322,Cafunfo,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Santa Clara,Angola,Kwanza Sul,7855993,Santa Clara,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Quissecula,Angola,Kwanza Sul,7860624,Quissecula,Angola,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Zárate,Argentina,Buenos Aires,3427213,Zárate,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Colonia Wanda,Argentina,Misiones,3427327,Colonia Wanda,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Ortúzar,Argentina,Buenos Aires F.D.,3427387,Villa Ortúzar,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Ocampo,Argentina,Santa Fe,3427388,Villa Ocampo,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Lugano,Argentina,Buenos Aires F.D.,3427408,Villa Lugano,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villaguay,Argentina,Entre Rios,3427428,Villaguay,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Gesell,Argentina,Buenos Aires,3427431,Villa Gesell,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa de Mayo,Argentina,Buenos Aires,3427453,Villa de Mayo,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tortuguitas,Argentina,Buenos Aires,3427687,Tortuguitas,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tigre,Argentina,Buenos Aires,3427761,Tigre,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tandil,Argentina,Buenos Aires,3427833,Tandil,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
San Vicente,Argentina,Misiones,3428068,San Vicente,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Tomé,Argentina,Corrientes,3428071,Santo Tomé,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santos Lugares,Argentina,Buenos Aires,3428075,Santos Lugares,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santa Elena,Argentina,Entre Rios,3428359,Santa Elena,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
San Pedro,Argentina,Buenos Aires,3428576,San Pedro,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
San Luis del Palmar,Argentina,Corrientes,3428708,San Luis del Palmar,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
San Lorenzo,Argentina,Corrientes,3428759,San Lorenzo,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
San Javier,Argentina,Santa Fe,3428975,San Javier,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
San Isidro,Argentina,Buenos Aires,3428992,San Isidro,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
San Antonio de Padua,Argentina,Buenos Aires,3429244,San Antonio de Padua,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Saladas,Argentina,Corrientes,3429403,Saladas,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Retiro,Argentina,Buenos Aires F.D.,3429576,Retiro,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Resistencia,Argentina,Chaco,3429577,Resistencia,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Reconquista,Argentina,Santa Fe,3429594,Reconquista,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Quilmes,Argentina,Buenos Aires,3429652,Quilmes,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Puerto Rico,Argentina,Misiones,3429732,Puerto Rico,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Puerto Iguazú,Argentina,Misiones,3429777,Puerto Iguazú,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Puerto Esperanza,Argentina,Misiones,3429786,Puerto Esperanza,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Puerto Eldorado,Argentina,Misiones,3429790,Puerto Eldorado,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Posadas,Argentina,Misiones,3429886,Posadas,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Pontevedra,Argentina,Buenos Aires,3429902,Pontevedra,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Pirané,Argentina,Formosa,3429949,Pirané,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Pilar,Argentina,Buenos Aires,3429980,Pilar,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Paso de los Libres,Argentina,Corrientes,3430104,Paso de los Libres,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Oberá,Argentina,Misiones,3430340,Oberá,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Necochea,Argentina,Buenos Aires,3430443,Necochea,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Muñiz,Argentina,Buenos Aires,3430513,Muñiz,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Morón,Argentina,Buenos Aires,3430545,Morón,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Monte Caseros,Argentina,Corrientes,3430598,Monte Caseros,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Montecarlo,Argentina,Misiones,3430601,Montecarlo,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Merlo,Argentina,Buenos Aires,3430697,Merlo,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Mercedes,Argentina,Buenos Aires,3430708,Mercedes,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Haedo,Argentina,Buenos Aires,3430835,Haedo,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Mar del Plata,Argentina,Buenos Aires,3430863,Mar del Plata,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Luján,Argentina,Buenos Aires,3430988,Luján,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Los Polvorines,Argentina,Buenos Aires,3431057,Los Polvorines,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
La Plata,Argentina,Buenos Aires,3432043,La Plata,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
La Paz,Argentina,Entre Rios,3432079,La Paz,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Jardín América,Argentina,Misiones,3433349,Jardín América,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Ituzaingó,Argentina,Corrientes,3433360,Ituzaingó,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Hurlingham,Argentina,Buenos Aires,3433522,Hurlingham,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Gualeguaychú,Argentina,Entre Rios,3433658,Gualeguaychú,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Gualeguay,Argentina,Entre Rios,3433663,Gualeguay,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Goya,Argentina,Corrientes,3433715,Goya,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Gobernador Virasora,Argentina,Corrientes,3433753,Gobernador Virasora,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
General Pacheco,Argentina,Buenos Aires,3433787,General Pacheco,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
General José de San Martín,Argentina,Chaco,3433803,General José de San Martín,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Garupá,Argentina,Misiones,3433836,Garupá,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Formosa,Argentina,Formosa,3433899,Formosa,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Fontana,Argentina,Chaco,3433901,Fontana,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Federal,Argentina,Entre Rios,3433956,Federal,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Esquina,Argentina,Corrientes,3434095,Esquina,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
El Soberbio,Argentina,Misiones,3434291,El Soberbio,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
El Palomar,Argentina,Buenos Aires,3434509,El Palomar,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Don Torcuato,Argentina,Buenos Aires,3435010,Don Torcuato,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Dolores,Argentina,Buenos Aires,3435038,Dolores,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Curuzú Cuatiá,Argentina,Corrientes,3435103,Curuzú Cuatiá,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Corrientes,Argentina,Corrientes,3435217,Corrientes,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Concordia,Argentina,Entre Rios,3435261,Concordia,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Concepción del Uruguay,Argentina,Entre Rios,3435264,Concepción del Uruguay,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Colegiales,Argentina,Buenos Aires F.D.,3435356,Colegiales,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Chajarí,Argentina,Entre Rios,3435486,Chajarí,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Castelar,Argentina,Buenos Aires,3435607,Castelar,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Campana,Argentina,Buenos Aires,3435810,Campana,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Buenos Aires,Argentina,Buenos Aires F.D.,3435910,Buenos Aires,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Boedo,Argentina,Buenos Aires F.D.,3436003,Boedo,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Berazategui,Argentina,Buenos Aires,3436043,Berazategui,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Bella Vista,Argentina,Buenos Aires,3436061,Bella Vista,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Belgrano,Argentina,Buenos Aires F.D.,3436077,Belgrano,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Barranqueras,Argentina,Chaco,3436124,Barranqueras,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Barracas,Argentina,Buenos Aires F.D.,3436134,Barracas,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Balcarce,Argentina,Buenos Aires,3436177,Balcarce,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Azul,Argentina,Buenos Aires,3436199,Azul,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Avellaneda,Argentina,Santa Fe,3436230,Avellaneda,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Aristóbulo del Valle,Argentina,Misiones,3436287,Aristóbulo del Valle,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Zapala,Argentina,Neuquen,3832132,Zapala,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Yerba Buena,Argentina,Tucuman,3832260,Yerba Buena,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Regina,Argentina,Rio Negro,3832647,Villa Regina,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Paula de Sarmiento,Argentina,San Juan,3832653,Villa Paula de Sarmiento,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Nueva,Argentina,Cordoba,3832662,Villa Nueva,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa María,Argentina,Cordoba,3832694,Villa María,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Dolores,Argentina,Cordoba,3832756,Villa Dolores,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Constitución,Argentina,Santa Fe,3832778,Villa Constitución,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Carlos Paz,Argentina,Cordoba,3832791,Villa Carlos Paz,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Ángela,Argentina,Chaco,3832811,Villa Ángela,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Villa Allende,Argentina,Cordoba,3832815,Villa Allende,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Viedma,Argentina,Rio Negro,3832899,Viedma,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Victoria,Argentina,Entre Rios,3832934,Victoria,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Vera,Argentina,Santa Fe,3833027,Vera,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Venado Tuerto,Argentina,Santa Fe,3833062,Venado Tuerto,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Veinticinco de Mayo,Argentina,Buenos Aires,3833112,Veinticinco de Mayo,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Ushuaia,Argentina,Tierra del Fuego,3833367,Ushuaia,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Unquillo,Argentina,Cordoba,3833412,Unquillo,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tres Isletas,Argentina,Chaco,3833794,Tres Isletas,Argentina,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
